id,date,lat,lon,x,y,temp,dist2water,dist2water_2,elev,slope,aspect,TRI,dist2pop,lulc,ndvi,prop_tree,prop_shrub
6469,2024-10-03T05:48:00Z,-22.643533,33.31282,532141.9463338093,7495906.365328217,23,1254.957340718636,1254.9573407178543,82,0.8563937285677944,47.0894296453338,0.875,4944.19580078125,NA,0.3281805217266083,0.00994099024683237,0.8721609115600586
6469,2024-10-03T06:48:00Z,-22.641522,33.316492,532519.7168121018,7496128.177138081,24,1437.0502120795902,1437.0502120795902,75,0.7379296342510295,58.21172055277964,0.75,5108.21240234375,Shrubland,0.31984028220176697,0.051119040697813034,0.8091141581535339
6469,2024-10-03T07:49:00Z,-22.640357,33.317943,532669.0843802752,7496256.820129788,28,1574.789716351475,1574.789716351475,74,0.5709468639883147,47.08887830953123,0.75,5532.80224609375,Shrubland,0.31168144941329956,0.03422574698925018,0.5855385065078735
6469,2024-10-03T08:48:00Z,-22.63878,33.318458,532722.3752234383,7496431.274462745,34,1754.318436829995,1754.318436829995,75,0.8563782185844682,227.08846485463013,0.875,5532.80224609375,Shrubland,0.3200799524784088,0,0.9870941638946533
6469,2024-10-03T09:49:00Z,-22.637207,33.318748,532752.5465441054,7496605.3353303075,36,1930.8212878615248,1930.8212878615248,77,0.38874352559092873,179.99999999999974,0.375,5532.80224609375,Shrubland,0.3200799524784088,0.07790592312812805,0.7867280840873718
6469,2024-10-03T10:50:00Z,-22.636688,33.318413,532718.2466804781,7496662.8601628095,38,1983.7715916406876,1983.7715916406876,77,0.19437399976079398,359.9999999999994,0.375,5963.2412109375,Shrubland,0.3313785195350647,0,0.9696027040481567
6469,2024-10-03T11:50:00Z,-22.635342,33.318608,532738.602765574,7496811.81393278,43,2134.066577511414,2134.066577511414,75,0.5783354787469694,32.83822670227263,0.625,5963.2412109375,Shrubland,0.3313785195350647,0,1
6469,2024-10-03T12:50:00Z,-22.634133,33.3181,532686.688741776,7496945.756842043,43,2262.3044822213888,2262.3044822213888,75,2.316509140062698e-15,86.00195790079661,0,5963.2412109375,Shrubland,0.325390100479126,0,1
6469,2024-10-03T13:50:00Z,-22.632095,33.319675,532849.0150427653,7497171.008307781,40,2504.3578128679574,2504.3578128679574,74,0.9291286881370688,160.27484166939408,1.125,6553.94580078125,Shrubland,0.31724533438682556,1.313161919824779e-5,0.9967034459114075
6469,2024-10-03T14:51:00Z,-22.626015,33.324492,533345.468422465,7497842.9681328405,39,3254.45523064943,3254.455230649386,87,0.4413933812095603,208.27125808729082,0.5,7151.57373046875,Shrubland,0.32635778188705444,0,0.9914114475250244
6469,2024-10-03T15:51:00Z,-22.622623,33.327955,533702.1629805911,7498217.668710977,37,3689.2567426381875,3689.256742638094,84,0.4413909949382315,331.7293179112108,0.5,7754.52587890625,Shrubland,0.31446346640586853,0,1
6469,2024-10-03T16:51:00Z,-22.60891,33.337605,534697.2889405269,7499733.423816954,35,4931.802584844029,4931.802584844942,88,0.4970381452025891,12.138923901649479,0.875,9382.3876953125,Shrubland,0.27538251876831055,0.004179090727120638,0.9652275443077087
6469,2024-10-03T17:52:00Z,-22.606463,33.332998,534224.4067861933,7500005.361189283,31,5306.8842330264,5306.8842330272955,87,0.5708715984690513,227.08185504852804,0.75,9618.1201171875,Shrubland,0.29166367650032043,0,1
6469,2024-10-03T18:52:00Z,-22.603515,33.333592,534286.1869009143,7500331.555189394,29,5606.098116251159,5606.098116252062,92,0.8782264818771681,236.40816965518482,0.75,10044.85546875,Shrubland,0.30991291999816895,0,0.9740274548530579
6469,2024-10-03T19:52:00Z,-22.602305,33.330467,533965.297521601,7500466.212147517,27,5822.025445082192,5822.025445083083,87,0.3887435255909288,2.7988881196878945e-13,1.125,9888.5712890625,Shrubland,0.29218482971191406,0,1
6469,2024-10-03T20:53:00Z,-22.601797,33.328028,533714.7396287232,7500522.999098428,26,5953.54622092172,5953.546220922601,89,0.5708612798480255,132.9191080210266,0.75,9888.5712890625,Shrubland,0.29228755831718445,0,1
6469,2024-10-03T21:53:00Z,-22.603023,33.326165,533522.9619669253,7500387.706583041,26,5787.788458473395,5787.788458473395,88,0.777451263443324,180.0000000000003,0.75,9748.59375,Shrubland,0.30697306990623474,0,0.8821868896484375
6469,2024-10-03T22:53:00Z,-22.602925,33.325688,533473.9596373271,7500398.661927832,25,5777.092360488956,5777.092360488129,89,1.1139535171969226,196.3461332860714,1.125,9748.59375,Shrubland,0.30697306990623474,0,0.978258490562439
