x_,y_,t_,dt,id,sim
410.5034220788435,7357.232454350447,2022-03-18T05:53:00Z,1H 0M 0S,5605,9
410.5033429240759,7357.232376174272,2022-03-18T06:53:00Z,1H 0M 0S,5605,9
409.9413062145577,7357.052776199774,2022-03-18T07:53:00Z,1H 0M 0S,5605,9
409.69380259649057,7356.9776039468115,2022-03-18T08:53:00Z,1H 0M 0S,5605,9
408.8989588899712,7358.515292677633,2022-03-18T09:53:00Z,1H 0M 0S,5605,9
408.72114633821604,7358.572501093777,2022-03-18T10:53:00Z,1H 0M 0S,5605,9
408.19190317069206,7358.873985890973,2022-03-18T11:53:00Z,1H 0M 0S,5605,9
408.09753062854577,7359.809915361872,2022-03-18T12:53:00Z,1H 0M 0S,5605,9
408.2288948175596,7360.737933487987,2022-03-18T13:53:00Z,1H 0M 0S,5605,9
408.8816772048693,7361.004480937758,2022-03-18T14:53:00Z,1H 0M 0S,5605,9
409.29538088474936,7362.045549434663,2022-03-18T15:53:00Z,1H 0M 0S,5605,9
409.4203732114657,7362.121284942171,2022-03-18T16:53:00Z,1H 0M 0S,5605,9
409.26590043599003,7362.005051166736,2022-03-18T17:53:00Z,1H 0M 0S,5605,9
409.09674499524635,7361.438966157847,2022-03-18T18:53:00Z,1H 0M 0S,5605,9
409.02941596193523,7361.410319486854,2022-03-18T19:53:00Z,1H 0M 0S,5605,9
408.43012533753307,7361.331467921938,2022-03-18T20:53:00Z,1H 0M 0S,5605,9
407.1687755385911,7362.15520986827,2022-03-18T21:53:00Z,1H 0M 0S,5605,9
406.7340860098044,7361.499051744218,2022-03-18T22:53:00Z,1H 0M 0S,5605,9
406.6594186768688,7361.413690792819,2022-03-18T23:53:00Z,1H 0M 0S,5605,9
406.8399324558986,7361.223715619476,2022-03-19T00:53:00Z,1H 0M 0S,5605,9
407.20355747439896,7360.613959812373,2022-03-19T01:53:00Z,1H 0M 0S,5605,9
407.36702613658974,7359.781146713933,2022-03-19T02:53:00Z,1H 0M 0S,5605,9
407.49065856287115,7359.791327660955,2022-03-19T03:53:00Z,1H 0M 0S,5605,9
408.4302484435976,7360.211204119462,2022-03-19T04:53:00Z,1H 0M 0S,5605,9
408.5232592759069,7360.387272591541,2022-03-19T05:53:00Z,1H 0M 0S,5605,9
408.1667482359677,7361.369521177896,2022-03-19T06:53:00Z,1H 0M 0S,5605,9
408.28200285943666,7362.39411865908,2022-03-19T07:53:00Z,1H 0M 0S,5605,9
407.5814997549008,7362.370320242773,2022-03-19T08:53:00Z,1H 0M 0S,5605,9
407.5571446872375,7362.252322518657,2022-03-19T09:53:00Z,1H 0M 0S,5605,9
406.8699093118728,7362.678129512468,2022-03-19T10:53:00Z,1H 0M 0S,5605,9
406.88726456719763,7362.7211995398375,2022-03-19T11:53:00Z,1H 0M 0S,5605,9
407.15207631900813,7362.7133924070295,2022-03-19T12:53:00Z,1H 0M 0S,5605,9
409.1820533113174,7363.802682110811,2022-03-19T13:53:00Z,1H 0M 0S,5605,9
409.1458763617838,7364.0518271338,2022-03-19T14:53:00Z,1H 0M 0S,5605,9
409.326225242746,7364.797355572395,2022-03-19T15:53:00Z,1H 0M 0S,5605,9
409.5637461805249,7365.185422415192,2022-03-19T16:53:00Z,1H 0M 0S,5605,9
411.26548498161054,7366.769000922986,2022-03-19T17:53:00Z,1H 0M 0S,5605,9
411.21612340601905,7366.849950678645,2022-03-19T18:53:00Z,1H 0M 0S,5605,9
411.20319367398776,7366.917266354374,2022-03-19T19:53:00Z,1H 0M 0S,5605,9
411.0118153668998,7367.021866698952,2022-03-19T20:53:00Z,1H 0M 0S,5605,9
411.00686914298376,7367.0197652228535,2022-03-19T21:53:00Z,1H 0M 0S,5605,9
410.5234908751015,7366.84310239803,2022-03-19T22:53:00Z,1H 0M 0S,5605,9
410.49162586984863,7366.7805811137005,2022-03-19T23:53:00Z,1H 0M 0S,5605,9
409.68807711554587,7367.083826768253,2022-03-20T00:53:00Z,1H 0M 0S,5605,9
409.66954090305927,7367.071612944148,2022-03-20T01:53:00Z,1H 0M 0S,5605,9
409.2977555788631,7367.192180282009,2022-03-20T02:53:00Z,1H 0M 0S,5605,9
409.260611930582,7367.1883910424895,2022-03-20T03:53:00Z,1H 0M 0S,5605,9
409.2498891306608,7367.186922733032,2022-03-20T04:53:00Z,1H 0M 0S,5605,9
408.3315120576269,7368.204710304281,2022-03-20T05:53:00Z,1H 0M 0S,5605,9
408.2478702827273,7368.868972502145,2022-03-20T06:53:00Z,1H 0M 0S,5605,9
408.6436506473202,7369.480859554041,2022-03-20T07:53:00Z,1H 0M 0S,5605,9
408.6481938149096,7370.040468905048,2022-03-20T08:53:00Z,1H 0M 0S,5605,9
408.5266095704378,7369.9336317389025,2022-03-20T09:53:00Z,1H 0M 0S,5605,9
408.29762734772714,7370.38889100359,2022-03-20T10:53:00Z,1H 0M 0S,5605,9
408.3954455033225,7370.687889666723,2022-03-20T11:53:00Z,1H 0M 0S,5605,9
408.19946394045076,7370.825711313682,2022-03-20T12:53:00Z,1H 0M 0S,5605,9
407.71365147946364,7371.631907987261,2022-03-20T13:53:00Z,1H 0M 0S,5605,9
407.7675990814992,7371.788475728306,2022-03-20T14:53:00Z,1H 0M 0S,5605,9
407.73707748390484,7372.023827350994,2022-03-20T15:53:00Z,1H 0M 0S,5605,9
407.65809956162036,7372.412526586912,2022-03-20T16:53:00Z,1H 0M 0S,5605,9
408.1979700908272,7372.824734778176,2022-03-20T17:53:00Z,1H 0M 0S,5605,9
408.3234507882222,7373.0010579241325,2022-03-20T18:53:00Z,1H 0M 0S,5605,9
409.8509089688533,7374.069354570514,2022-03-20T19:53:00Z,1H 0M 0S,5605,9
410.58258947091747,7374.807211968967,2022-03-20T20:53:00Z,1H 0M 0S,5605,9
410.6258695048224,7374.832716451343,2022-03-20T21:53:00Z,1H 0M 0S,5605,9
410.6576429044501,7374.49950337816,2022-03-20T22:53:00Z,1H 0M 0S,5605,9
410.89806059442486,7374.0106009885685,2022-03-20T23:53:00Z,1H 0M 0S,5605,9
410.9080543460689,7373.628592268515,2022-03-21T00:53:00Z,1H 0M 0S,5605,9
410.809323410588,7372.80007954386,2022-03-21T01:53:00Z,1H 0M 0S,5605,9
410.8880198686906,7373.58046957071,2022-03-21T02:53:00Z,1H 0M 0S,5605,9
410.9492209558393,7373.6682543306015,2022-03-21T03:53:00Z,1H 0M 0S,5605,9
412.06162500996226,7374.983447277306,2022-03-21T04:53:00Z,1H 0M 0S,5605,9
413.412157146882,7378.148375771349,2022-03-21T05:53:00Z,1H 0M 0S,5605,9
413.18086352573584,7378.46641491113,2022-03-21T06:53:00Z,1H 0M 0S,5605,9
412.43982011911413,7377.654823349441,2022-03-21T07:53:00Z,1H 0M 0S,5605,9
412.7423754470793,7378.255588978736,2022-03-21T08:53:00Z,1H 0M 0S,5605,9
412.9301315879764,7378.299102915105,2022-03-21T09:53:00Z,1H 0M 0S,5605,9
413.0348926166469,7378.24449578975,2022-03-21T10:53:00Z,1H 0M 0S,5605,9
413.1353982149208,7378.407886121944,2022-03-21T11:53:00Z,1H 0M 0S,5605,9
413.2164058373152,7378.4806201768915,2022-03-21T12:53:00Z,1H 0M 0S,5605,9
413.20827682474214,7377.104777283719,2022-03-21T13:53:00Z,1H 0M 0S,5605,9
413.0223629058586,7376.858492500281,2022-03-21T14:53:00Z,1H 0M 0S,5605,9
413.01890860292326,7376.857935476181,2022-03-21T15:53:00Z,1H 0M 0S,5605,9
413.053834425567,7376.738113052405,2022-03-21T16:53:00Z,1H 0M 0S,5605,9
413.03620935373095,7376.644230934454,2022-03-21T17:53:00Z,1H 0M 0S,5605,9
413.2686421704593,7376.3046641483215,2022-03-21T18:53:00Z,1H 0M 0S,5605,9
412.89597409656045,7375.732341366708,2022-03-21T19:53:00Z,1H 0M 0S,5605,9
412.8273101208495,7375.8270059680335,2022-03-21T20:53:00Z,1H 0M 0S,5605,9
412.86612654595467,7376.248086836726,2022-03-21T21:53:00Z,1H 0M 0S,5605,9
413.0809688719612,7376.492511670312,2022-03-21T22:53:00Z,1H 0M 0S,5605,9
413.4488982081863,7376.986951649238,2022-03-21T23:53:00Z,1H 0M 0S,5605,9
413.96790246059385,7377.047750609556,2022-03-22T00:53:00Z,1H 0M 0S,5605,9
415.30713491038347,7377.028288676177,2022-03-22T01:53:00Z,1H 0M 0S,5605,9
415.9478527796481,7376.818625553383,2022-03-22T02:53:00Z,1H 0M 0S,5605,9
416.2464388528455,7376.036219709568,2022-03-22T03:53:00Z,1H 0M 0S,5605,9
416.41423402726844,7376.0939654713375,2022-03-22T04:53:00Z,1H 0M 0S,5605,9
416.93637640590595,7376.890696043039,2022-03-22T05:53:00Z,1H 0M 0S,5605,9
417.1389892035,7376.951247373276,2022-03-22T06:53:00Z,1H 0M 0S,5605,9
417.34390853129634,7376.778719128089,2022-03-22T07:53:00Z,1H 0M 0S,5605,9
417.51724352743696,7376.732028058237,2022-03-22T08:53:00Z,1H 0M 0S,5605,9
418.31704719094233,7376.845649366566,2022-03-22T09:53:00Z,1H 0M 0S,5605,9
418.3313056865841,7377.027316143847,2022-03-22T10:53:00Z,1H 0M 0S,5605,9
417.93295334595547,7377.420343629647,2022-03-22T11:53:00Z,1H 0M 0S,5605,9
416.9667412424359,7378.377323922177,2022-03-22T12:53:00Z,1H 0M 0S,5605,9
416.7971457156638,7378.385122698067,2022-03-22T13:53:00Z,1H 0M 0S,5605,9
414.3801096834137,7379.033382485724,2022-03-22T14:53:00Z,1H 0M 0S,5605,9
414.16551117914247,7379.196175587045,2022-03-22T15:53:00Z,1H 0M 0S,5605,9
414.3719896136036,7379.385337301467,2022-03-22T16:53:00Z,1H 0M 0S,5605,9
415.5895692022167,7380.049577164827,2022-03-22T17:53:00Z,1H 0M 0S,5605,9
415.59848008362695,7380.06228338017,2022-03-22T18:53:00Z,1H 0M 0S,5605,9
415.5818360638588,7380.340493715808,2022-03-22T19:53:00Z,1H 0M 0S,5605,9
415.6956153024215,7380.699175656369,2022-03-22T20:53:00Z,1H 0M 0S,5605,9
415.7929311440788,7380.710270995373,2022-03-22T21:53:00Z,1H 0M 0S,5605,9
415.82769333423715,7380.300836282478,2022-03-22T22:53:00Z,1H 0M 0S,5605,9
416.09755643265294,7380.161631372253,2022-03-22T23:53:00Z,1H 0M 0S,5605,9
417.8281828250204,7378.275952138732,2022-03-23T00:53:00Z,1H 0M 0S,5605,9
417.8340016208971,7378.226679618326,2022-03-23T01:53:00Z,1H 0M 0S,5605,9
417.8409244692293,7378.216514841746,2022-03-23T02:53:00Z,1H 0M 0S,5605,9
417.45345485736175,7378.179240591041,2022-03-23T03:53:00Z,1H 0M 0S,5605,9
417.55068748191167,7378.062636090021,2022-03-23T04:53:00Z,1H 0M 0S,5605,9
418.04874692324194,7377.956359724121,2022-03-23T05:53:00Z,1H 0M 0S,5605,9
418.02017733102826,7377.782582838814,2022-03-23T06:53:00Z,1H 0M 0S,5605,9
417.9867966195957,7377.585356624857,2022-03-23T07:53:00Z,1H 0M 0S,5605,9
417.98603733150776,7377.582264663609,2022-03-23T08:53:00Z,1H 0M 0S,5605,9
417.9112398537982,7377.424845945378,2022-03-23T09:53:00Z,1H 0M 0S,5605,9
417.5560798988709,7378.343127070041,2022-03-23T10:53:00Z,1H 0M 0S,5605,9
417.50404748359057,7378.395765558364,2022-03-23T11:53:00Z,1H 0M 0S,5605,9
417.41980807966786,7378.452303335735,2022-03-23T12:53:00Z,1H 0M 0S,5605,9
416.96709999313316,7378.739658053327,2022-03-23T13:53:00Z,1H 0M 0S,5605,9
416.6994589568783,7378.832688193565,2022-03-23T14:53:00Z,1H 0M 0S,5605,9
415.83032485543504,7378.539235909514,2022-03-23T15:53:00Z,1H 0M 0S,5605,9
415.5678297526256,7378.288998370838,2022-03-23T16:53:00Z,1H 0M 0S,5605,9
415.4090378496761,7378.14267558901,2022-03-23T17:53:00Z,1H 0M 0S,5605,9
415.3528309179503,7378.083588687806,2022-03-23T18:53:00Z,1H 0M 0S,5605,9
415.2161300708751,7377.950611290995,2022-03-23T19:53:00Z,1H 0M 0S,5605,9
415.3108845365904,7378.050202368663,2022-03-23T20:53:00Z,1H 0M 0S,5605,9
415.1749546044065,7377.581416607673,2022-03-23T21:53:00Z,1H 0M 0S,5605,9
415.17362488284147,7377.551567197694,2022-03-23T22:53:00Z,1H 0M 0S,5605,9
414.7608100561339,7376.960824021337,2022-03-23T23:53:00Z,1H 0M 0S,5605,9
415.123874194753,7376.3127825455995,2022-03-24T00:53:00Z,1H 0M 0S,5605,9
415.08241296445055,7375.783793020184,2022-03-24T01:53:00Z,1H 0M 0S,5605,9
415.7742900416842,7374.685976248386,2022-03-24T02:53:00Z,1H 0M 0S,5605,9
416.64524626777734,7374.22934699024,2022-03-24T03:53:00Z,1H 0M 0S,5605,9
416.3495853988576,7373.833089824263,2022-03-24T04:53:00Z,1H 0M 0S,5605,9
416.27115984014057,7373.7830957149645,2022-03-24T05:53:00Z,1H 0M 0S,5605,9
416.2319585236435,7373.953418467609,2022-03-24T06:53:00Z,1H 0M 0S,5605,9
416.6005578785,7374.429338082605,2022-03-24T07:53:00Z,1H 0M 0S,5605,9
416.59694679457436,7374.437134731515,2022-03-24T08:53:00Z,1H 0M 0S,5605,9
416.595615585462,7374.440373088944,2022-03-24T09:53:00Z,1H 0M 0S,5605,9
416.4719383113477,7375.026132883894,2022-03-24T10:53:00Z,1H 0M 0S,5605,9
416.6688044594117,7375.61281825283,2022-03-24T11:53:00Z,1H 0M 0S,5605,9
418.9941035265748,7376.641937900053,2022-03-24T12:53:00Z,1H 0M 0S,5605,9
418.9386533671908,7376.393821367196,2022-03-24T13:53:00Z,1H 0M 0S,5605,9
418.884955425598,7376.456546287609,2022-03-24T14:53:00Z,1H 0M 0S,5605,9
418.7459861839656,7376.487194091524,2022-03-24T15:53:00Z,1H 0M 0S,5605,9
418.51207287589756,7376.5153579891785,2022-03-24T16:53:00Z,1H 0M 0S,5605,9
418.5267509524737,7376.537460672162,2022-03-24T17:53:00Z,1H 0M 0S,5605,9
418.960360710386,7377.060613595081,2022-03-24T18:53:00Z,1H 0M 0S,5605,9
419.0779361744804,7377.432323901903,2022-03-24T19:53:00Z,1H 0M 0S,5605,9
419.05087729201233,7377.650364898381,2022-03-24T20:53:00Z,1H 0M 0S,5605,9
418.95940557608094,7377.699399450301,2022-03-24T21:53:00Z,1H 0M 0S,5605,9
419.009307625549,7377.190741240206,2022-03-24T22:53:00Z,1H 0M 0S,5605,9
418.8391851659494,7376.885418642847,2022-03-24T23:53:00Z,1H 0M 0S,5605,9
418.7698042522389,7376.829168914321,2022-03-25T00:53:00Z,1H 0M 0S,5605,9
418.72082226813313,7376.848248967279,2022-03-25T01:53:00Z,1H 0M 0S,5605,9
418.2973392563273,7376.999597496093,2022-03-25T02:53:00Z,1H 0M 0S,5605,9
418.03110465401863,7377.666323601948,2022-03-25T03:53:00Z,1H 0M 0S,5605,9
417.7415963847229,7378.136517147184,2022-03-25T04:53:00Z,1H 0M 0S,5605,9
417.690395966786,7378.719887286287,2022-03-25T05:53:00Z,1H 0M 0S,5605,9
417.7437048626707,7378.671112196331,2022-03-25T06:53:00Z,1H 0M 0S,5605,9
418.53248199922734,7377.328724435246,2022-03-25T07:53:00Z,1H 0M 0S,5605,9
418.91967837283295,7377.090893893118,2022-03-25T08:53:00Z,1H 0M 0S,5605,9
418.91852771019285,7376.960538978439,2022-03-25T09:53:00Z,1H 0M 0S,5605,9
418.84200333461007,7376.774489031979,2022-03-25T10:53:00Z,1H 0M 0S,5605,9
418.7895054554994,7376.670300977795,2022-03-25T11:53:00Z,1H 0M 0S,5605,9
417.91586146982706,7376.310104223611,2022-03-25T12:53:00Z,1H 0M 0S,5605,9
417.2487000267858,7375.88313122259,2022-03-25T13:53:00Z,1H 0M 0S,5605,9
418.66277970725105,7375.232945596197,2022-03-25T14:53:00Z,1H 0M 0S,5605,9
415.16814346144366,7358.912075940491,2022-03-17T06:53:00Z,1H 0M 0S,5605,10
415.9149026456584,7359.150622925896,2022-03-17T07:53:00Z,1H 0M 0S,5605,10
415.95880901546786,7359.441379707823,2022-03-17T08:53:00Z,1H 0M 0S,5605,10
415.35597317291,7360.159995547587,2022-03-17T09:53:00Z,1H 0M 0S,5605,10
415.0281880568013,7359.467522530945,2022-03-17T10:53:00Z,1H 0M 0S,5605,10
415.0072604316392,7359.461209358191,2022-03-17T11:53:00Z,1H 0M 0S,5605,10
413.3251710788234,7359.586908868834,2022-03-17T12:53:00Z,1H 0M 0S,5605,10
413.31023594576567,7359.797629198069,2022-03-17T13:53:00Z,1H 0M 0S,5605,10
413.5682673484637,7361.271085058743,2022-03-17T14:53:00Z,1H 0M 0S,5605,10
413.7231514931783,7361.992479907891,2022-03-17T15:53:00Z,1H 0M 0S,5605,10
414.0371640153715,7362.182459971658,2022-03-17T16:53:00Z,1H 0M 0S,5605,10
414.07693746185384,7362.174875832365,2022-03-17T17:53:00Z,1H 0M 0S,5605,10
414.1526395281879,7362.235927874855,2022-03-17T18:53:00Z,1H 0M 0S,5605,10
414.2360581105256,7362.23722091841,2022-03-17T19:53:00Z,1H 0M 0S,5605,10
414.4922666868949,7362.328002913636,2022-03-17T20:53:00Z,1H 0M 0S,5605,10
414.523925830083,7362.411724994494,2022-03-17T21:53:00Z,1H 0M 0S,5605,10
414.7204652794865,7362.725115312021,2022-03-17T22:53:00Z,1H 0M 0S,5605,10
414.73548374889504,7362.720236630605,2022-03-17T23:53:00Z,1H 0M 0S,5605,10
413.31148417001816,7363.297073245466,2022-03-18T00:53:00Z,1H 0M 0S,5605,10
411.9983807728306,7365.139370838771,2022-03-18T01:53:00Z,1H 0M 0S,5605,10
411.9953561816029,7365.140081975621,2022-03-18T02:53:00Z,1H 0M 0S,5605,10
411.8978020914827,7365.035117195205,2022-03-18T03:53:00Z,1H 0M 0S,5605,10
411.827942301453,7365.430834476793,2022-03-18T04:53:00Z,1H 0M 0S,5605,10
411.29428936753806,7366.1183934914225,2022-03-18T05:53:00Z,1H 0M 0S,5605,10
411.1974109818243,7366.283451042188,2022-03-18T06:53:00Z,1H 0M 0S,5605,10
411.5207931780887,7366.7437881324195,2022-03-18T07:53:00Z,1H 0M 0S,5605,10
411.31626423446255,7366.556046456974,2022-03-18T08:53:00Z,1H 0M 0S,5605,10
411.1668661473136,7365.894086820817,2022-03-18T09:53:00Z,1H 0M 0S,5605,10
411.1532797750384,7365.831967554071,2022-03-18T10:53:00Z,1H 0M 0S,5605,10
411.18003197339783,7365.894868753284,2022-03-18T11:53:00Z,1H 0M 0S,5605,10
411.0328590583011,7366.243491009388,2022-03-18T12:53:00Z,1H 0M 0S,5605,10
410.9431203009948,7366.304649928088,2022-03-18T13:53:00Z,1H 0M 0S,5605,10
409.26664272479576,7365.52095028439,2022-03-18T14:53:00Z,1H 0M 0S,5605,10
409.2790324911149,7365.511587680467,2022-03-18T15:53:00Z,1H 0M 0S,5605,10
409.3460512356693,7364.984314234046,2022-03-18T16:53:00Z,1H 0M 0S,5605,10
409.41161806125575,7364.699527548378,2022-03-18T17:53:00Z,1H 0M 0S,5605,10
409.62938334674584,7364.69667605373,2022-03-18T18:53:00Z,1H 0M 0S,5605,10
409.8932621200959,7364.427283381526,2022-03-18T19:53:00Z,1H 0M 0S,5605,10
410.2042644283435,7364.519852039978,2022-03-18T20:53:00Z,1H 0M 0S,5605,10
410.2897830261084,7364.435369240577,2022-03-18T21:53:00Z,1H 0M 0S,5605,10
410.9543830347331,7363.778610340363,2022-03-18T22:53:00Z,1H 0M 0S,5605,10
410.88736638619474,7363.471049126757,2022-03-18T23:53:00Z,1H 0M 0S,5605,10
410.86987421873033,7363.436247504173,2022-03-19T00:53:00Z,1H 0M 0S,5605,10
410.9318774753891,7361.601651314044,2022-03-19T01:53:00Z,1H 0M 0S,5605,10
410.9491547087023,7361.5344550890395,2022-03-19T02:53:00Z,1H 0M 0S,5605,10
410.8726921776396,7361.320046270217,2022-03-19T03:53:00Z,1H 0M 0S,5605,10
410.21986089209304,7360.913871519865,2022-03-19T04:53:00Z,1H 0M 0S,5605,10
408.7014336666094,7360.147604006278,2022-03-19T05:53:00Z,1H 0M 0S,5605,10
408.5136642655708,7360.489957440645,2022-03-19T06:53:00Z,1H 0M 0S,5605,10
408.4330483781269,7360.535718147822,2022-03-19T07:53:00Z,1H 0M 0S,5605,10
407.8300331878312,7361.182021354252,2022-03-19T08:53:00Z,1H 0M 0S,5605,10
408.8566835199038,7363.477588182363,2022-03-19T09:53:00Z,1H 0M 0S,5605,10
408.93817436464076,7364.028824644075,2022-03-19T10:53:00Z,1H 0M 0S,5605,10
408.994581964794,7364.146012791694,2022-03-19T11:53:00Z,1H 0M 0S,5605,10
408.9959799662503,7364.312280090843,2022-03-19T12:53:00Z,1H 0M 0S,5605,10
409.16761084551104,7364.716262022346,2022-03-19T13:53:00Z,1H 0M 0S,5605,10
409.517991867549,7366.1572650382595,2022-03-19T14:53:00Z,1H 0M 0S,5605,10
409.4980065581133,7366.16876836048,2022-03-19T15:53:00Z,1H 0M 0S,5605,10
409.1742688128353,7366.1139915884805,2022-03-19T16:53:00Z,1H 0M 0S,5605,10
408.9627776651717,7366.320977664176,2022-03-19T17:53:00Z,1H 0M 0S,5605,10
408.5053069266626,7366.214335150023,2022-03-19T18:53:00Z,1H 0M 0S,5605,10
408.1349513432651,7366.2174113737165,2022-03-19T19:53:00Z,1H 0M 0S,5605,10
407.7298169635977,7366.390127053768,2022-03-19T20:53:00Z,1H 0M 0S,5605,10
407.65465430638767,7366.538224176558,2022-03-19T21:53:00Z,1H 0M 0S,5605,10
407.6466828850726,7366.585311794466,2022-03-19T22:53:00Z,1H 0M 0S,5605,10
407.83421143401466,7366.82712711353,2022-03-19T23:53:00Z,1H 0M 0S,5605,10
408.429386549238,7367.497688922103,2022-03-20T00:53:00Z,1H 0M 0S,5605,10
408.711570534582,7367.342546609281,2022-03-20T01:53:00Z,1H 0M 0S,5605,10
408.9785722240199,7367.211133725669,2022-03-20T02:53:00Z,1H 0M 0S,5605,10
409.19376945970475,7367.675732185144,2022-03-20T03:53:00Z,1H 0M 0S,5605,10
409.1141278417181,7367.674102085095,2022-03-20T04:53:00Z,1H 0M 0S,5605,10
407.6900006584491,7370.573545182256,2022-03-20T05:53:00Z,1H 0M 0S,5605,10
407.6456834777895,7372.917209415986,2022-03-20T06:53:00Z,1H 0M 0S,5605,10
408.086943981263,7373.614855843561,2022-03-20T07:53:00Z,1H 0M 0S,5605,10
407.413837573917,7374.756758425815,2022-03-20T08:53:00Z,1H 0M 0S,5605,10
407.74246766264787,7375.761409415531,2022-03-20T09:53:00Z,1H 0M 0S,5605,10
407.6882352214369,7375.877888238998,2022-03-20T10:53:00Z,1H 0M 0S,5605,10
407.2669172014188,7375.97665117015,2022-03-20T11:53:00Z,1H 0M 0S,5605,10
407.22066686241703,7375.990878740061,2022-03-20T12:53:00Z,1H 0M 0S,5605,10
406.4366697578563,7375.5063831319385,2022-03-20T13:53:00Z,1H 0M 0S,5605,10
406.72982316046654,7375.527467719203,2022-03-20T14:53:00Z,1H 0M 0S,5605,10
408.8966533920158,7377.281173624857,2022-03-20T15:53:00Z,1H 0M 0S,5605,10
408.840119754295,7378.006235495732,2022-03-20T16:53:00Z,1H 0M 0S,5605,10
407.7220486197052,7377.839453677681,2022-03-20T17:53:00Z,1H 0M 0S,5605,10
407.7216033922336,7377.839880747153,2022-03-20T18:53:00Z,1H 0M 0S,5605,10
407.3392370256089,7378.055172746048,2022-03-20T19:53:00Z,1H 0M 0S,5605,10
407.30977394229484,7378.060848602068,2022-03-20T20:53:00Z,1H 0M 0S,5605,10
407.24017069464077,7378.037321480568,2022-03-20T21:53:00Z,1H 0M 0S,5605,10
406.9585542828456,7377.779543317931,2022-03-20T22:53:00Z,1H 0M 0S,5605,10
406.9533255583954,7377.743270705794,2022-03-20T23:53:00Z,1H 0M 0S,5605,10
406.94146874455646,7377.075054552614,2022-03-21T00:53:00Z,1H 0M 0S,5605,10
407.03346698979243,7376.908477657712,2022-03-21T01:53:00Z,1H 0M 0S,5605,10
407.22263850105196,7376.557932883119,2022-03-21T02:53:00Z,1H 0M 0S,5605,10
407.2096644739165,7375.942378058767,2022-03-21T03:53:00Z,1H 0M 0S,5605,10
407.4790002485424,7375.321349060271,2022-03-21T04:53:00Z,1H 0M 0S,5605,10
407.67363937986727,7375.220927205153,2022-03-21T05:53:00Z,1H 0M 0S,5605,10
408.25138459420435,7374.429272674912,2022-03-21T06:53:00Z,1H 0M 0S,5605,10
408.4506803449133,7374.15121062173,2022-03-21T07:53:00Z,1H 0M 0S,5605,10
408.5856066129005,7374.088272411706,2022-03-21T08:53:00Z,1H 0M 0S,5605,10
409.0930686325755,7373.875696039941,2022-03-21T09:53:00Z,1H 0M 0S,5605,10
409.2866717882568,7373.805764417629,2022-03-21T10:53:00Z,1H 0M 0S,5605,10
409.27596599206305,7373.820565566863,2022-03-21T11:53:00Z,1H 0M 0S,5605,10
409.0508553976983,7374.686816217951,2022-03-21T12:53:00Z,1H 0M 0S,5605,10
409.0052631812697,7374.691569991218,2022-03-21T13:53:00Z,1H 0M 0S,5605,10
409.04393271451914,7374.782440234293,2022-03-21T14:53:00Z,1H 0M 0S,5605,10
409.07597551259,7374.875710337215,2022-03-21T15:53:00Z,1H 0M 0S,5605,10
409.17403442824457,7374.804457822917,2022-03-21T16:53:00Z,1H 0M 0S,5605,10
409.09018672099046,7374.727500843113,2022-03-21T17:53:00Z,1H 0M 0S,5605,10
409.30240928737516,7374.648641442983,2022-03-21T18:53:00Z,1H 0M 0S,5605,10
408.4142752828813,7375.144799058151,2022-03-21T19:53:00Z,1H 0M 0S,5605,10
408.4133655510565,7375.18053407748,2022-03-21T20:53:00Z,1H 0M 0S,5605,10
408.5900540800409,7375.348713106782,2022-03-21T21:53:00Z,1H 0M 0S,5605,10
408.6579015572652,7375.294358747907,2022-03-21T22:53:00Z,1H 0M 0S,5605,10
409.4041981724901,7375.348450816645,2022-03-21T23:53:00Z,1H 0M 0S,5605,10
409.6681132450167,7375.371039038118,2022-03-22T00:53:00Z,1H 0M 0S,5605,10
410.13028521695946,7376.613818118491,2022-03-22T01:53:00Z,1H 0M 0S,5605,10
410.10319351041744,7377.445468709536,2022-03-22T02:53:00Z,1H 0M 0S,5605,10
410.0745976392808,7377.864310434311,2022-03-22T03:53:00Z,1H 0M 0S,5605,10
411.07558924344204,7377.952505524029,2022-03-22T04:53:00Z,1H 0M 0S,5605,10
411.5319593340701,7378.753692555604,2022-03-22T05:53:00Z,1H 0M 0S,5605,10
411.57283526364796,7378.823782486898,2022-03-22T06:53:00Z,1H 0M 0S,5605,10
411.45716141560575,7378.859344038967,2022-03-22T07:53:00Z,1H 0M 0S,5605,10
411.4869832696201,7378.975896123309,2022-03-22T08:53:00Z,1H 0M 0S,5605,10
411.39539828868885,7379.531307797204,2022-03-22T09:53:00Z,1H 0M 0S,5605,10
411.42145218992357,7379.548027201047,2022-03-22T10:53:00Z,1H 0M 0S,5605,10
410.95685322463004,7380.758352127629,2022-03-22T11:53:00Z,1H 0M 0S,5605,10
410.9149473795374,7380.818421348311,2022-03-22T12:53:00Z,1H 0M 0S,5605,10
411.09010677345185,7381.636417209259,2022-03-22T13:53:00Z,1H 0M 0S,5605,10
411.50402636075887,7382.837970458441,2022-03-22T14:53:00Z,1H 0M 0S,5605,10
411.5484392135554,7382.879521771402,2022-03-22T15:53:00Z,1H 0M 0S,5605,10
413.01424330408776,7382.722290497512,2022-03-22T16:53:00Z,1H 0M 0S,5605,10
414.21542786899255,7385.5205187003385,2022-03-22T17:53:00Z,1H 0M 0S,5605,10
