id,date,lat,lon,temp
5605,2022-03-30T02:00:00Z,-23.83743,32.31652,29
5605,2022-03-30T03:00:00Z,-23.81962,32.33312,28
5605,2022-03-30T04:00:00Z,-23.80671,32.32459,27
5605,2022-03-30T05:00:00Z,-23.8002,32.30882,28
5605,2022-03-30T06:00:00Z,-23.79728,32.28923,33
5605,2022-03-30T07:00:00Z,-23.79766,32.28815,39
5605,2022-03-30T08:00:00Z,-23.79776,32.28786,39
5605,2022-03-30T09:00:00Z,-23.79907,32.28557,45
5605,2022-03-30T10:00:00Z,-23.80019,32.28475,45
5605,2022-03-30T11:00:00Z,-23.80068,32.28498,43
5605,2022-03-30T12:00:00Z,-23.80067,32.28499,42
5605,2022-03-30T13:00:00Z,-23.80255,32.28315,43
5605,2022-03-30T14:00:00Z,-23.80588,32.28154,46
5605,2022-03-30T15:00:00Z,-23.81028,32.28049,43
5605,2022-03-30T16:00:00Z,-23.8142,32.27384,40
5605,2022-03-30T17:00:00Z,-23.82157,32.26538,37
5605,2022-03-30T18:00:00Z,-23.81963,32.24777,33
5605,2022-03-30T19:00:00Z,-23.81999,32.22901,29
5605,2022-03-30T20:00:00Z,-23.8206,32.2133,28
5605,2022-03-30T21:00:00Z,-23.82409,32.18908,26
5605,2022-03-30T22:00:00Z,-23.82383,32.17345,26
5605,2022-03-30T23:00:00Z,-23.80274,32.18351,25
5605,2022-03-31T00:00:00Z,-23.7699,32.19467,26
5605,2022-03-31T01:00:00Z,-23.76027,32.20115,26
5605,2022-03-31T02:00:00Z,-23.75628,32.20065,27
5605,2022-03-31T03:00:00Z,-23.75522,32.19967,27
5605,2022-03-31T04:00:00Z,-23.75227,32.20072,26
5605,2022-03-31T05:00:00Z,-23.75051,32.20293,27
5605,2022-03-31T06:00:00Z,-23.75033,32.20359,30
5605,2022-03-31T07:00:00Z,-23.75007,32.20414,32
5605,2022-03-31T08:00:00Z,-23.75008,32.20415,36
5605,2022-03-31T09:00:00Z,-23.7508,32.20558,39
5605,2022-03-31T10:00:00Z,-23.74919,32.20706,43
5605,2022-03-31T11:00:00Z,-23.74786,32.20666,44
5605,2022-03-31T12:00:00Z,-23.74765,32.20732,42
5605,2022-03-31T13:00:00Z,-23.74774,32.20784,42
5605,2022-03-31T14:00:00Z,-23.74583,32.20998,41
5605,2022-03-31T15:00:00Z,-23.74067,32.22768,39
5605,2022-03-31T16:00:00Z,-23.73616,32.23938,37
5605,2022-03-31T17:00:00Z,-23.72425,32.26424,33
5605,2022-03-31T18:00:00Z,-23.7169,32.27186,31
5605,2022-03-31T19:00:00Z,-23.70276,32.28516,30
5605,2022-03-31T20:00:00Z,-23.688,32.29972,29
5605,2022-03-31T21:00:00Z,-23.6758,32.3124,29
5605,2022-03-31T22:00:00Z,-23.65759,32.32212,29
5605,2022-03-31T23:00:00Z,-23.64729,32.32417,29
5605,2022-04-01T00:00:00Z,-23.64737,32.32442,29
5605,2022-04-01T01:00:00Z,-23.64761,32.32446,29
5605,2022-04-01T02:00:00Z,-23.64772,32.32445,29
5605,2022-04-01T03:00:00Z,-23.64735,32.32418,29
5605,2022-04-01T04:00:00Z,-23.6454,32.32428,29
5605,2022-04-01T05:00:00Z,-23.64281,32.32842,30
5605,2022-04-01T06:00:00Z,-23.644,32.33016,35
5605,2022-04-01T07:00:00Z,-23.64372,32.32971,37
5605,2022-04-01T08:00:00Z,-23.63777,32.33219,40
5605,2022-04-01T09:00:00Z,-23.63595,32.33508,42
5605,2022-04-01T10:00:00Z,-23.63579,32.33505,41
5605,2022-04-01T11:00:00Z,-23.63518,32.33607,41
5605,2022-04-01T12:00:00Z,-23.6338,32.33616,43
5605,2022-04-01T13:00:00Z,-23.63286,32.33924,45
5605,2022-04-01T14:00:00Z,-23.62349,32.35131,45
5605,2022-04-01T15:00:00Z,-23.61873,32.36477,46
5605,2022-04-01T16:00:00Z,-23.61043,32.38853,42
5605,2022-04-01T17:00:00Z,-23.60684,32.41585,37
5605,2022-04-01T18:00:00Z,-23.59569,32.4487,34
5605,2022-04-01T19:00:00Z,-23.58855,32.45529,33
5605,2022-04-01T20:00:00Z,-23.58102,32.46282,31
5605,2022-04-01T21:00:00Z,-23.58395,32.46235,30
5605,2022-04-01T22:00:00Z,-23.57511,32.45369,29
5605,2022-04-01T23:00:00Z,-23.56358,32.44542,28
5605,2022-04-02T00:00:00Z,-23.56245,32.44006,28
5605,2022-04-02T01:00:00Z,-23.56319,32.436279999999996,28
5605,2022-04-02T02:00:00Z,-23.56486,32.4324,29
5605,2022-04-02T03:00:00Z,-23.56483,32.43239,29
5605,2022-04-02T04:00:00Z,-23.56606,32.42601,30
5605,2022-04-02T05:00:00Z,-23.56729,32.42548,31
5605,2022-04-02T06:00:00Z,-23.56542,32.42476,33
5605,2022-04-02T07:00:00Z,-23.563110000000002,32.42384,37
5605,2022-04-02T08:00:00Z,-23.55848,32.42637,40
5605,2022-04-02T09:00:00Z,-23.55839,32.4264,41
5605,2022-04-02T10:00:00Z,-23.55091,32.42817,43
5605,2022-04-02T11:00:00Z,-23.54757,32.42587,43
5605,2022-04-02T12:00:00Z,-23.54751,32.42665,45
5605,2022-04-02T13:00:00Z,-23.5442,32.43231,44
5605,2022-04-02T14:00:00Z,-23.54294,32.43429,44
5605,2022-04-02T15:00:00Z,-23.53683,32.44179,44
5605,2022-04-02T16:00:00Z,-23.53297,32.44351,40
5605,2022-04-02T17:00:00Z,-23.53248,32.4498,37
5605,2022-04-02T18:00:00Z,-23.53256,32.45373,35
5605,2022-04-02T19:00:00Z,-23.5327,32.45377,34
5605,2022-04-02T20:00:00Z,-23.53312,32.45422,33
5605,2022-04-02T21:00:00Z,-23.52775,32.45427,32
5605,2022-04-02T22:00:00Z,-23.51259,32.44762,31
5605,2022-04-02T23:00:00Z,-23.50633,32.4427,30
5605,2022-04-03T00:00:00Z,-23.50477,32.43411,30
5605,2022-04-03T01:00:00Z,-23.50156,32.43051,30
5605,2022-04-03T02:00:00Z,-23.50395,32.42376,30
5605,2022-04-03T03:00:00Z,-23.50273,32.41669,30
5605,2022-04-03T04:00:00Z,-23.50304,32.41619,31
5605,2022-04-03T05:00:00Z,-23.50262,32.41603,32
5605,2022-04-03T06:00:00Z,-23.50237,32.41497,36
5605,2022-04-03T07:00:00Z,-23.50222,32.41495,39
5605,2022-04-03T08:00:00Z,-23.50134,32.41179,40
5605,2022-04-03T09:00:00Z,-23.50071,32.40976,42
5605,2022-04-03T10:00:00Z,-23.4979,32.41525,44
5605,2022-04-03T11:00:00Z,-23.49481,32.41996,45
5605,2022-04-03T12:00:00Z,-23.49478,32.41997,43
5605,2022-04-03T13:00:00Z,-23.49476,32.42001,43
5605,2022-04-03T14:00:00Z,-23.49516,32.42258,45
5605,2022-04-03T15:00:00Z,-23.49526,32.42373,45
5605,2022-04-03T16:00:00Z,-23.49975,32.42995,41
5605,2022-04-03T17:00:00Z,-23.50092,32.42963,38
5605,2022-04-03T18:00:00Z,-23.50189,32.4288,36
5605,2022-04-03T19:00:00Z,-23.50429,32.43369,34
5605,2022-04-03T20:00:00Z,-23.50623,32.43641,32
5605,2022-04-03T21:00:00Z,-23.50346,32.44232,31
5605,2022-04-03T22:00:00Z,-23.49879,32.45368,30
5605,2022-04-03T23:00:00Z,-23.49744,32.45364,31
5605,2022-04-04T00:00:00Z,-23.49067,32.43735,31
5605,2022-04-04T01:00:00Z,-23.48076,32.43022,30
5605,2022-04-04T02:00:00Z,-23.46902,32.42133,30
5605,2022-04-04T03:00:00Z,-23.46472,32.40419,29
5605,2022-04-04T04:00:00Z,-23.47093,32.40026,29
5605,2022-04-04T05:00:00Z,-23.47881,32.40076,30
5605,2022-04-04T06:00:00Z,-23.47867,32.39793,32
5605,2022-04-04T07:00:00Z,-23.47924,32.39824,35
5605,2022-04-04T08:00:00Z,-23.47885,32.39753,39
5605,2022-04-04T09:00:00Z,-23.47737,32.39832,41
5605,2022-04-04T10:00:00Z,-23.47758,32.39838,43
5605,2022-04-04T11:00:00Z,-23.47748,32.39839,45
5605,2022-04-04T12:00:00Z,-23.47648,32.40224,46
5605,2022-04-04T13:00:00Z,-23.47648,32.40225,44
5605,2022-04-04T14:00:00Z,-23.476680000000002,32.40464,43
5605,2022-04-04T15:00:00Z,-23.47355,32.41041,41
5605,2022-04-04T16:00:00Z,-23.46901,32.41721,39
5605,2022-04-04T17:00:00Z,-23.46636,32.42604,37
5605,2022-04-04T18:00:00Z,-23.46344,32.43293,35
5605,2022-04-04T19:00:00Z,-23.4678,32.43562,34
5605,2022-04-04T20:00:00Z,-23.46908,32.43686,34
5605,2022-04-04T21:00:00Z,-23.46929,32.43654,34
5605,2022-04-04T22:00:00Z,-23.4702,32.43588,34
5605,2022-04-05T00:00:00Z,-23.4683,32.43261,32
5605,2022-04-05T01:00:00Z,-23.47377,32.42324,32
5605,2022-04-05T02:00:00Z,-23.47433,32.41989,32
5605,2022-04-05T04:00:00Z,-23.48253,32.41095,32
5605,2022-04-05T05:00:00Z,-23.48247,32.40975,33
5605,2022-04-05T06:00:00Z,-23.4821,32.40928,34
5605,2022-04-05T07:00:00Z,-23.48287,32.40525,36
5605,2022-04-05T08:00:00Z,-23.48284,32.40358,39
5605,2022-04-05T09:00:00Z,-23.4826,32.403,43
5605,2022-04-05T10:00:00Z,-23.48116,32.41023,44
5605,2022-04-05T11:00:00Z,-23.48204,32.41423,48
5605,2022-04-05T12:00:00Z,-23.48111,32.41618,47
5605,2022-04-05T13:00:00Z,-23.48167,32.41648,42
5605,2022-04-05T14:00:00Z,-23.47987,32.41802,40
5605,2022-04-05T15:00:00Z,-23.47915,32.41858,40
5605,2022-04-05T16:00:00Z,-23.47874,32.42097,39
5605,2022-04-05T17:00:00Z,-23.47041,32.42783,37
5605,2022-04-05T18:00:00Z,-23.4694,32.4364,36
5605,2022-04-05T19:00:00Z,-23.46748,32.43538,35
5605,2022-04-05T20:00:00Z,-23.46122,32.42675,34
5605,2022-04-05T21:00:00Z,-23.45959,32.41346,33
5605,2022-04-05T22:00:00Z,-23.45039,32.40113,33
5605,2022-04-05T23:00:00Z,-23.44644,32.39245,32
5605,2022-04-06T00:00:00Z,-23.445,32.38279,31
5605,2022-04-06T01:00:00Z,-23.44575,32.38007,32
5605,2022-04-06T02:00:00Z,-23.44916,32.38103,31
5605,2022-04-06T03:00:00Z,-23.44985,32.38015,31
5605,2022-04-06T04:00:00Z,-23.45072,32.37935,31
5605,2022-04-06T05:00:00Z,-23.45536,32.3791,32
5605,2022-04-06T06:00:00Z,-23.4551,32.38076,33
5605,2022-04-06T07:00:00Z,-23.45578,32.38024,34
5605,2022-04-06T08:00:00Z,-23.45581,32.38034,35
5605,2022-04-06T09:00:00Z,-23.45626,32.38003,37
5605,2022-04-06T10:00:00Z,-23.4563,32.38004,42
5605,2022-04-06T11:00:00Z,-23.45656,32.38028,45
5605,2022-04-06T12:00:00Z,-23.45675,32.38081,45
5605,2022-04-06T13:00:00Z,-23.45721,32.38184,45
5605,2022-04-06T14:00:00Z,-23.45748,32.38522,47
5605,2022-04-06T15:00:00Z,-23.4614,32.39083,46
5605,2022-04-06T16:00:00Z,-23.45751,32.39515,40
5605,2022-04-06T17:00:00Z,-23.45586,32.40032,36
5605,2022-04-06T18:00:00Z,-23.44584,32.40164,35
5605,2022-04-06T19:00:00Z,-23.44442,32.40454,33
5605,2022-04-06T20:00:00Z,-23.44088,32.40068,32
5605,2022-04-06T21:00:00Z,-23.43651,32.39537,31
5605,2022-04-06T22:00:00Z,-23.43428,32.39342,31
5605,2022-04-06T23:00:00Z,-23.43701,32.3872,31
5605,2022-04-07T00:00:00Z,-23.44101,32.38606,31
5605,2022-04-07T01:00:00Z,-23.44362,32.38413,31
5605,2022-04-07T02:00:00Z,-23.44576,32.3801,31
5605,2022-04-07T03:00:00Z,-23.4457,32.3802,31
5605,2022-04-07T04:00:00Z,-23.44901,32.38165,31
5605,2022-04-07T05:00:00Z,-23.45487,32.37857,32
5605,2022-04-07T06:00:00Z,-23.45555,32.37882,35
5605,2022-04-07T07:00:00Z,-23.45624,32.37992,38
5605,2022-04-07T08:00:00Z,-23.45678,32.38076,40
5605,2022-04-07T09:00:00Z,-23.45684,32.38079,40
5605,2022-04-07T10:00:00Z,-23.45796,32.38097,42
5605,2022-04-07T11:00:00Z,-23.45799,32.38053,42
5605,2022-04-07T12:00:00Z,-23.45897,32.3834,42
5605,2022-04-07T13:00:00Z,-23.45997,32.38654,43
5605,2022-04-07T14:00:00Z,-23.4585,32.39497,43
5605,2022-04-07T15:00:00Z,-23.45717,32.39478,41
5605,2022-04-07T16:00:00Z,-23.45747,32.39813,38
5605,2022-04-07T17:00:00Z,-23.456,32.39975,36
5605,2022-04-07T18:00:00Z,-23.45364,32.40385,34
5605,2022-04-07T19:00:00Z,-23.45733,32.41787,32
5605,2022-04-07T20:00:00Z,-23.47023,32.42963,31
5605,2022-04-07T21:00:00Z,-23.47175,32.44222,31
5605,2022-04-07T22:00:00Z,-23.47481,32.44658,30
5605,2022-04-07T23:00:00Z,-23.48088,32.45041,30
5605,2022-04-08T00:00:00Z,-23.48127,32.45056,30
5605,2022-04-08T01:00:00Z,-23.48508,32.44923,29
5605,2022-04-08T02:00:00Z,-23.48999,32.43586,29
5605,2022-04-08T03:00:00Z,-23.50467,32.43771,29
5605,2022-04-08T04:00:00Z,-23.50619,32.42245,29
5605,2022-04-08T05:00:00Z,-23.50452,32.41579,29
5605,2022-04-08T06:00:00Z,-23.50451,32.41474,30
5605,2022-04-08T07:00:00Z,-23.50557,32.40824,33
5605,2022-04-08T08:00:00Z,-23.50503,32.40659,34
5605,2022-04-08T09:00:00Z,-23.50524,32.40579,37
5605,2022-04-08T10:00:00Z,-23.5061,32.40539,37
5605,2022-04-08T11:00:00Z,-23.50908,32.40718,40
5605,2022-04-08T12:00:00Z,-23.5084,32.40849,43
5605,2022-04-08T13:00:00Z,-23.5109,32.40725,42
5605,2022-04-08T14:00:00Z,-23.51183,32.40821,42
5605,2022-04-08T15:00:00Z,-23.51803,32.41623,40
5605,2022-04-08T16:00:00Z,-23.52311,32.42713,37
5605,2022-04-08T17:00:00Z,-23.54971,32.35176,34
5605,2022-04-08T18:00:00Z,-23.52874,32.44055,32
5605,2022-04-08T19:00:00Z,-23.53942,32.44598,31
5605,2022-04-08T20:00:00Z,-23.55203,32.45587,29
5605,2022-04-08T21:00:00Z,-23.56289,32.45651,29
5605,2022-04-08T22:00:00Z,-23.56908,32.45327,28
5605,2022-04-08T23:00:00Z,-23.56519,32.44732,28
5605,2022-04-09T00:00:00Z,-23.56562,32.44459,28
5605,2022-04-09T01:00:00Z,-23.56393,32.44005,28
5605,2022-04-09T02:00:00Z,-23.56663,32.43448,28
5605,2022-04-09T03:00:00Z,-23.56719,32.43365,27
5605,2022-04-09T04:00:00Z,-23.56788,32.4328,28
5605,2022-04-09T05:00:00Z,-23.57095,32.42762,28
5605,2022-04-09T06:00:00Z,-23.55481,32.41459,29
5605,2022-04-09T07:00:00Z,-23.55001,32.40938,32
5605,2022-04-09T08:00:00Z,-23.54639,32.40393,36
5605,2022-04-09T09:00:00Z,-23.5465,32.40431,41
5605,2022-04-09T10:00:00Z,-23.54709,32.40592,42
5605,2022-04-09T11:00:00Z,-23.54756,32.40686,43
5605,2022-04-09T12:00:00Z,-23.54804,32.4129,45
5605,2022-04-09T13:00:00Z,-23.5475,32.41317,46
5605,2022-04-09T14:00:00Z,-23.54608,32.41594,41
5605,2022-04-09T15:00:00Z,-23.54517,32.42834,39
5605,2022-04-09T16:00:00Z,-23.53901,32.43759,36
5605,2022-04-09T17:00:00Z,-23.53613,32.45419,34
5605,2022-04-09T18:00:00Z,-23.53603,32.46706,33
5605,2022-04-09T19:00:00Z,-23.54155,32.47221,30
5605,2022-04-09T20:00:00Z,-23.5375,32.48,30
5605,2022-04-09T21:00:00Z,-23.53896,32.47685,30
5605,2022-04-09T22:00:00Z,-23.53386,32.46951,30
5605,2022-04-09T23:00:00Z,-23.53436,32.46905,30
5605,2022-04-10T00:00:00Z,-23.53664,32.46835,30
5605,2022-04-10T01:00:00Z,-23.53859,32.45871,29
5605,2022-04-10T02:00:00Z,-23.53227,32.44942,28
5605,2022-04-10T03:00:00Z,-23.53499,32.44364,28
5605,2022-04-10T04:00:00Z,-23.5345,32.43439,28
5605,2022-04-10T05:00:00Z,-23.53181,32.42541,29
5605,2022-04-10T06:00:00Z,-23.51873,32.41269,30
5605,2022-04-10T07:00:00Z,-23.51902,32.41383,32
5605,2022-04-10T08:00:00Z,-23.52006,32.41284,36
5605,2022-04-10T09:00:00Z,-23.52092,32.41239,40
5605,2022-04-10T10:00:00Z,-23.52305,32.41051,41
5605,2022-04-10T11:00:00Z,-23.52318,32.40972,41
5605,2022-04-10T12:00:00Z,-23.52303,32.41038,43
