ID,step,angle,id_orig,date,lon,lat,x.se,y.se,logit_g,logit_g.se,g,x,y,disp,state_vit,Encamped,Exploratory,Transit,state_fb
6469_1,0.02163596592944033,1.41263492051193,6469,2024-03-01T10:21:00Z,32.99258861365637,-22.78663207003555,0.10956331808916052,0.09603614258550072,2.3107184892761303,0.498070670994698,0.9097608577893324,499.2392812685523,7480.099668391645,32.482349939718205,Encamped,0.9996102295380547,3.897700319442988e-4,4.3000079493238583e-10,Encamped
6469_1,0.020714551402041433,0.0906858160211049,6469,2024-03-01T11:21:00Z,32.99279647558784,-22.78666453894588,0.1083313344404714,0.09475953824092016,2.315752478538476,0.48996085823308233,0.9101732767895762,499.2606167859816,7480.096075242925,32.46597153893901,Encamped,0.9987768070234714,0.0012231904163363353,2.560192257523819e-9,Encamped
6469_1,0.0015329106236594194,1.8362267624984,6469,2024-03-01T12:21:00Z,32.99299770370019,-22.786678785891567,0.10966038521184694,0.09620814528989267,2.3207873345609293,0.4814403016571228,0.9105840667430608,499.28127129039086,7480.094499144135,32.449134179746885,Encamped,0.9999964047444352,3.5952553253189796e-6,2.3929394265113336e-13,Encamped
6469_1,0.04432106811274221,3.07778445364287,6469,2024-03-01T13:21:00Z,32.99299489457365,-22.78666518522731,0.10836994491577769,0.09482359669909728,2.3258250333422064,0.4724941052170596,0.9109933923116098,499.2809828851284,7480.096004679715,32.448599142455954,Encamped,0.9982298914168533,0.001770098961884253,9.621262528733847e-9,Encamped
6469_1,0.052364525539326245,0.082140202227261,6469,2024-03-01T14:21:00Z,32.99304890733326,-22.7870624233194,0.109642651175478,0.09615973644588978,2.3308655161060288,0.4630898910769771,0.9114012512047918,499.2865289219348,7480.052031977338,32.46670991565613,Encamped,0.9611232255204765,0.03887555128607277,1.2231934506596252e-6,Encamped
6469_1,0.19474190113235748,-1.59242153603224,6469,2024-03-01T15:21:00Z,32.99315403729066,-22.78752531544117,0.1070637307885254,0.09335199690663916,2.3359044164232494,0.45319258367602194,0.9118072948278652,499.2973219973581,7480.0007918265,32.48418228272757,Encamped,0.6013173370626382,0.39844906833108945,2.3359460627235299e-4,Encamped
6469_1,0.7944696998194153,0.0563681167019294,6469,2024-03-01T16:21:00Z,32.99128942685011,-22.787850519614807,0.1096728962711246,0.09612834945505616,2.340972387808687,0.442777249962113,0.9122139848458464,499.10593821535394,7479.964782715952,32.666336238959666,Exploratory,7.70524249729966e-4,0.9336502578438145,0.06557921790645549,Exploratory
6469_1,0.7465241115020734,0.0879527531139677,6469,2024-03-01T17:21:00Z,32.98377513323369,-22.789572266163702,0.10827113905561196,0.09465550090862895,2.345577253473954,0.4319780666931251,0.9125820414958904,498.3346846308916,7479.774125923823,33.4252010072605,Exploratory,1.5016228131854267e-4,0.9147448481308941,0.08510498958778728,Exploratory
6469_1,0.310670980806267,0.193325597679105,6469,2024-03-01T18:21:00Z,32.9768946655817,-22.791758620664055,0.10825673811414548,0.09464245280555562,2.347675105497025,0.42172181799489566,0.9127492550720228,497.62851331619487,7479.532009581224,34.15582739061852,Exploratory,0.009011496784176398,0.9749885663570275,0.015999936858796165,Exploratory
6469_1,0.34428395748620694,2.96282160538135,6469,2024-03-01T19:21:00Z,32.974273102798676,-22.793161531067224,0.10945704952442216,0.09594217169335852,2.35250754336171,0.4101879028608619,0.91313333418617,497.35946820139935,7479.376667428156,34.46647918703532,Exploratory,0.005336948019492859,0.9428589145149998,0.05180413746550727,Exploratory
