ID,step,angle,TimeNum,locType,date,lat,lon,temp,dt,burst_id,nu.x,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,x,y,disp,state_vit,Encamped,Exploratory,Transit,state_fb
6469,131.6728136887412,0.0095217378907595,NA,p,2023-07-07T20:21:00Z,NA,NA,NA,NA,NA,-161.53945973606483,-122.8646786966687,76.28237017817419,309.37356060271213,76.28237017817419,309.37356060271213,202.9549859526869,540011.0053668758,7527495.413824005,33204.466466800826,Encamped,0.9837720200364103,0.01568846477274843,5.395151908412432e-4,Encamped
6469,67.2220910451156,-0.406435273150644,NA,p,2023-07-07T21:21:00Z,NA,NA,NA,NA,NA,-31.102213380871667,-71.34532692707765,71.8192174839019,307.68165366170274,71.8192174839019,307.68165366170274,77.82996435513037,539929.3292099609,7527392.1339360485,33077.47780961304,Encamped,0.9900758733000744,0.009328551156983658,5.955755429419606e-4,Encamped
6469,102.81608739710133,0.215259279995095,NA,p,2023-07-07T22:21:00Z,NA,NA,NA,NA,NA,-83.20466091967499,-18.759904013978947,76.3347889235308,309.11163032147465,76.3347889235308,309.11163032147465,85.29331508020893,539870.1835602272,7527360.18707952,33025.00251815751,Encamped,0.9856494349020203,0.012984369481694904,0.0013661956162848525,Encamped
6469,223.30881097065173,0.938453771138457,NA,p,2023-07-07T23:21:00Z,NA,NA,NA,NA,NA,-47.088840357146935,-140.56804653780972,75.68355171369801,306.1584557055382,75.68355171369801,306.1584557055382,148.24552132741383,539792.245275321,7527293.129107783,32932.928737617636,Encamped,0.9780295875298476,0.021264299789193666,7.061126809587021e-4,Encamped
6469,60.37594601175127,0.096465457662853,NA,p,2023-07-08T00:21:00Z,NA,NA,NA,NA,NA,47.82441825814176,-217.67060717401313,75.77598564189053,306.0686197570734,75.77598564189053,306.0686197570734,222.86244234781512,539809.6807468802,7527070.501999396,32734.66165521471,Encamped,0.9862084142738908,0.013668075237594602,1.2351048851458806e-4,Encamped
6469,34.950776674743274,-2.90800046596999,NA,p,2023-07-08T01:21:00Z,NA,NA,NA,NA,NA,-22.076471192562575,51.62514100389322,79.54244150137711,304.70641607947806,79.54244150137711,304.70641607947806,56.14735758687048,539820.1702668779,7527011.044242736,32684.049120961656,Encamped,0.9908587347909861,0.009033945997571072,1.073192114428231e-4,Encamped
6469,230.61947781777832,-2.72982751949047,NA,p,2023-07-08T02:21:00Z,NA,NA,NA,NA,NA,46.185322193523575,-37.45123280658907,78.77816956492453,301.54601638887556,78.77816956492453,301.54601638887556,59.46157435565354,539806.2957986512,7527043.123144238,32708.138364603332,Encamped,0.9858798342993489,0.01378889985955445,3.312658410967106e-4,Encamped
6469,78.06773336794205,-0.582057069522162,NA,p,2023-07-08T03:21:00Z,NA,NA,NA,NA,NA,189.78202495265955,-198.56705466693361,78.86697661252141,301.4266079827725,78.86697661252141,301.4266079827725,274.674520467831,539974.90914903,7526885.786302961,32629.98439663033,Encamped,0.9787017530970752,0.020286786811814998,0.0010114600911098844,Encamped
6469,92.33980999870727,-3.00367357404583,NA,p,2023-07-08T04:21:00Z,NA,NA,NA,NA,NA,-88.63422916292498,36.67102340890456,82.49242389456137,300.2449000399507,82.49242389456137,300.2449000399507,95.92075133756161,539993.3085231925,7526809.91777178,32567.69682374924,Encamped,0.985128428312023,0.014552124948215653,3.194467397614242e-4,Encamped
6469,25.16433455236371,-1.75384182599818,NA,p,2023-07-08T05:21:00Z,NA,NA,NA,NA,NA,17.695722589222044,83.4168105454,81.65782265037441,297.05050075702616,81.65782265037441,297.05050075702616,85.27310759859675,539959.4146364268,7526895.812154312,32633.037165688063,Encamped,0.9904254445163102,0.009032861306335436,5.416941773544382e-4,Encamped
