ID,step,angle,TimeNum,locType,date,lat,lon,temp,dt,burst_id,nu.x,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,x,y,disp,state_vit,Encamped,Exploratory,Transit,state_fb
6471,441.64132705224307,-1.81061937304765,NA,p,2024-01-14T10:12:00Z,NA,NA,NA,NA,NA,-146.4565289244294,74.42078965086404,96.06768447297978,367.2177827938075,96.06768447297978,367.2177827938075,164.28015338698214,490480.7400830071,7423857.412839585,9041.404844101226,Encamped,0.782638416850414,0.21724504479463513,1.1653835495085656e-4,Encamped
6471,554.4088566561971,-0.817545896543694,NA,p,2024-01-14T11:12:00Z,NA,NA,NA,NA,NA,-33.37765705392436,617.5262064196625,95.14147360641415,363.37666408287697,95.14147360641415,363.37666408287697,618.4275896218319,490333.270723997,7424273.70582525,9241.146457540504,Encamped,0.6954287741661852,0.30414379250775153,4.274333260632316e-4,Encamped
6471,155.52648280361706,-0.354651790704581,NA,p,2024-01-14T12:12:00Z,NA,NA,NA,NA,NA,367.9733513483262,317.4894387164698,95.25702073863113,363.23408430377236,95.25702073863113,363.23408430377236,486.0081593955165,490587.85560479097,7424766.20528597,9777.620688108342,Encamped,0.8762404190131498,0.12372723778011212,3.234320673815425e-5,Encamped
6471,222.70417111721912,-2.97711455790259,NA,p,2024-01-14T13:12:00Z,NA,NA,NA,NA,NA,-95.30442016307029,-75.12885838478499,99.80130259670962,361.8277214365975,99.80130259670962,361.8277214365975,121.3559964106435,490702.8066561067,7424870.965691919,9932.273943686663,Encamped,0.9404780587336232,0.05951153053468064,1.0410731696069179e-5,Encamped
6471,141.85032602472336,0.369375501796306,NA,p,2024-01-14T14:12:00Z,NA,NA,NA,NA,NA,-128.09309121496494,-215.09967469472764,102.84259817799237,356.71991814307205,102.84259817799237,356.71991814307205,250.3511734959175,490564.987761353,7424696.028274304,9709.970085727668,Encamped,0.9408533556585932,0.05914433366866828,2.3106727385362538e-6,Encamped
6471,261.8121754816416,2.70409458691929,NA,p,2024-01-14T15:12:00Z,NA,NA,NA,NA,NA,54.1428888263032,-23.060551503915462,97.66268478799874,353.79202930535337,97.66268478799874,353.79202930535337,58.849311347900795,490523.35370600136,7424560.425470394,9581.217059557068,Encamped,0.7386287325325307,0.2613309200933731,4.034737409625598e-5,Encamped
6471,1183.9587086070808,0.276084318516274,NA,p,2024-01-14T16:12:00Z,NA,NA,NA,NA,NA,333.4789846305205,533.7828712612077,102.88585908665972,356.338041752491,102.88585908665972,356.338041752491,629.3904883631957,490698.9975852889,7424754.577068119,9843.029019856858,Exploratory,0.010864112099086224,0.9698860720304202,0.019249815870493556,Exploratory
6471,1108.600321114232,0.184134748505985,NA,p,2024-01-14T17:12:00Z,NA,NA,NA,NA,NA,572.0091640166421,1354.763647805138,101.9779387907012,352.64358777666723,101.9779387907012,352.64358777666723,1470.5709860912195,491223.8785376711,7425815.830199805,10987.257492027016,Exploratory,0.003597435698278082,0.951882558546191,0.04452000575553096,Exploratory
6471,308.84002720058044,0.307633305750181,NA,p,2024-01-14T18:12:00Z,NA,NA,NA,NA,NA,60.95882774144738,699.1473125434322,105.82060290888538,351.5164292035295,105.82060290888538,351.5164292035295,701.799788626582,491525.0993851246,7426882.723199611,12003.96037181071,Exploratory,0.27619831850341753,0.7215232078389042,0.0022784736576782543,Exploratory
6471,167.96514640297013,-1.89170960934469,NA,p,2024-01-14T19:12:00Z,NA,NA,NA,NA,NA,12.809744890877633,13.631220046950233,100.76805049220711,348.4917502610356,100.76805049220711,348.4917502610356,18.705606756738568,491515.075886552,7427191.400526082,12242.014076093297,Encamped,0.6973496410183135,0.3025051494839036,1.452094977828699e-4,Encamped
6471,129.47886781816726,1.76078245139596,NA,p,2024-01-14T20:12:00Z,NA,NA,NA,NA,NA,206.24947284169153,-19.86574918520812,105.91222781152325,351.32307069135095,105.91222781152325,351.32307069135095,207.20398895331445,491676.10160393134,7427143.619685271,12302.456043380875,Encamped,0.8855239797604717,0.11445938880784513,1.6631431683185008e-5,Encamped
6471,156.63195566869956,0.115452564122319,NA,p,2024-01-14T21:12:00Z,NA,NA,NA,NA,NA,-111.16051219266885,223.84892365245565,104.77070201158337,347.6096949165831,104.77070201158337,347.6096949165831,249.92999037990498,491688.83029735554,7427272.471373561,12412.04253023107,Encamped,0.9579116235821081,0.04208542294678842,2.9534711035189814e-6,Encamped
6471,168.3262161218478,-1.55234619423316,NA,p,2024-01-14T22:12:00Z,NA,NA,NA,NA,NA,119.2850422157536,67.48204508954798,104.8641978942289,347.44380840648176,104.8641978942289,347.44380840648176,137.0501649246797,491686.16980976774,7427429.080732612,12534.772247474168,Encamped,0.9656997945581902,0.0342983552472504,1.8501945594333526e-6,Encamped
6471,296.0306177519991,2.05915116708946,NA,p,2024-01-14T23:12:00Z,NA,NA,NA,NA,NA,106.57244076661325,39.53401095143391,108.76856163432521,346.77874790707693,108.76856163432521,346.77874790707693,113.66891902741658,491854.3903492132,7427435.044384394,12641.938270136781,Encamped,0.9611586034170493,0.0388393852386772,2.01134427350803e-6,Encamped
6471,195.51152692893297,-0.555415184612114,NA,p,2024-01-15T00:12:00Z,NA,NA,NA,NA,NA,-256.7945279829581,369.0193571991198,107.60529726737434,342.91398338358846,107.60529726737434,342.91398338358846,449.57615104634033,491706.3256628542,7427691.385905221,12756.648175246417,Encamped,0.9268999543198646,0.07308957953711107,1.0466143024404533e-5,Encamped
6471,255.21634217424142,0.533138307887419,NA,p,2024-01-15T01:12:00Z,NA,NA,NA,NA,NA,144.90671215361192,88.18620500582604,111.26769522192863,342.37216592474334,111.26769522192863,342.37216592474334,169.6312529591741,491712.5074489949,7427886.799678232,12917.743097418499,Encamped,0.9177602270470083,0.08221872659524525,2.1046357746444195e-5,Encamped
6471,260.90896647160406,0.265111299864223,NA,p,2024-01-15T02:12:00Z,NA,NA,NA,NA,NA,-317.29984219358073,312.31511036802493,109.84671137544355,338.54792866003476,109.84671137544355,338.54792866003476,445.21895514483975,491589.81114673044,7428110.587521341,13028.390596858482,Encamped,0.9279288399699285,0.07200898394710717,6.217608296438006e-5,Encamped
6471,76.81344857471306,0.574114377443432,NA,p,2024-01-15T03:12:00Z,NA,NA,NA,NA,NA,-55.654897173359046,61.473414834563954,109.91997088791463,338.3759743244192,109.91997088791463,338.3759743244192,82.92435294169957,491408.8162707511,7428298.508631529,13080.725180696241,Encamped,0.9312760374658954,0.06865464789273107,6.931464137362526e-5,Encamped
6471,172.18944877102084,-1.22086038967062,NA,p,2024-01-15T04:12:00Z,NA,NA,NA,NA,NA,-72.4165829330045,9.024324094390508,113.49317160076195,338.30962150077846,113.49317160076195,338.30962150077846,72.97670798996975,491334.0265803727,7428316.024569844,13053.69247484966,Encamped,0.841063450213222,0.15645081371254474,0.0024857360742331558,Encamped
6471,1979.6658356612907,0.291604396854309,NA,p,2024-01-15T05:12:00Z,NA,NA,NA,NA,NA,-170.65618394107258,665.1533765707261,111.95847444476904,334.5770464332543,111.95847444476904,334.5770464332543,686.6968381176423,491313.43394993356,7428486.978218064,13185.10571810642,Transit,5.902716858307999e-4,0.305808211183888,0.6936015171302812,Transit
6471,1019.058329669537,-0.112060569040774,NA,p,2024-01-15T06:12:00Z,NA,NA,NA,NA,NA,-1078.1882874488915,2329.316830130751,111.88208078150853,334.4157591980378,111.88208078150853,334.4157591980378,2566.750256320693,490521.6268553121,7430301.397779739,14367.07436366124,Transit,0.0015783666548816108,0.6227198965670916,0.3757017367780269,Exploratory
6471,516.8326691366724,-1.05025234478456,NA,p,2024-01-15T07:12:00Z,NA,NA,NA,NA,NA,384.6537330070983,-91.7572842369766,112.02901409902704,334.4057415775034,112.02901409902704,334.4057415775034,395.44644836796977,490221.035700949,7431275.114800843,15120.409714312405,Exploratory,0.12696159894026388,0.8646953069704145,0.008343094089321608,Exploratory
6471,640.1644167656681,0.800770343423603,NA,p,2024-01-15T08:12:00Z,NA,NA,NA,NA,NA,182.56756087490862,847.1256370610015,115.46038281592523,334.66475763067734,115.46038281592523,334.66475763067734,866.5753050080651,490573.6421480141,7431652.983430628,15609.536609587383,Exploratory,0.08071021027382533,0.9133023127659464,0.005987476960228227,Exploratory
6471,536.78997337971,0.379701872351071,NA,p,2024-01-15T09:12:00Z,NA,NA,NA,NA,NA,-201.88222749555754,419.3854737393381,113.96051947933547,331.0444078971883,113.96051947933547,331.0444078971883,465.4466772490025,490541.6845845334,7432292.349675146,16180.84357074833,Exploratory,0.20312164720288384,0.7939779633480593,0.002900389449056973,Exploratory
6471,257.06869462537924,-0.38623955007856,NA,p,2024-01-15T10:12:00Z,NA,NA,NA,NA,NA,-175.0841571253262,509.75386139045736,117.13709916162342,331.4742825620111,117.13709916162342,331.4742825620111,538.9837300686984,490318.08647738054,7432780.3531198045,16544.43980924941,Encamped,0.7317726958204359,0.26804845428118856,1.7884989837547356e-4,Encamped
6471,134.59598836412843,-0.0493631996131099,NA,p,2024-01-15T11:12:00Z,NA,NA,NA,NA,NA,99.32872466334507,53.34836376371135,115.36680631793531,327.9771333492626,115.36680631793531,327.9771333492626,112.74858517742865,490306.9321840757,7433037.1797062345,16778.617722864306,Encamped,0.9130789744233644,0.08689291951924938,2.8106057386268126e-5,Encamped
