id,id_orig,date,lon,lat,x,y,x.se,y.se,logit_g,logit_g.se,g
6471_1,6471,2023-08-07T00:12:00Z,32.967196140874634,-23.18775623448456,496.64287795843796,7435.695050253846,0.1289349471808489,0.13218324247596908,1.8585488244642274,1.6282671759083827,0.8651277120430783
6471_1,6471,2023-08-07T01:12:00Z,32.96659829296131,-23.185021315188976,496.58162515940643,7435.997798291922,0.12838528607602429,0.13161529690581913,1.8166421138453572,1.6530307621338565,0.8601627192915873
6471_1,6471,2023-08-07T02:12:00Z,32.96577505303274,-23.18414350495888,496.49735083761,7436.094954338422,0.13021565113271313,0.13315316595954224,1.7915116725434923,1.6599825584930772,0.8571125120063328
6471_1,6471,2023-08-07T03:12:00Z,32.96519211026572,-23.18385594612133,496.43768369646693,7436.126773615034,0.12784256551556905,0.13102627694658153,1.772997283625804,1.6466817048456392,0.8548300166711512
6471_1,6471,2023-08-07T04:12:00Z,32.96472078915051,-23.184071737147455,496.38945343923575,7436.10287343666,0.13041177323741562,0.13327173373282064,1.7548887595023277,1.6145999352492917,0.852568357058637
6471_1,6471,2023-08-07T05:12:00Z,32.964173282914246,-23.183847555074202,496.3334144174111,7436.127677220571,0.1298039467194143,0.132646385107851,1.737139243505619,1.5643957721735715,0.8503233315746707
6471_1,6471,2023-08-07T06:12:00Z,32.9593290347588,-23.183033730659727,495.83761810067745,7436.21763916258,0.13005194225850294,0.13284783394022076,1.7143998295432146,1.4982486337762062,0.8474060918730416
6471_1,6471,2023-08-07T07:12:00Z,32.95544081162231,-23.182776940033037,495.4396775638642,7436.245949960134,0.13195075521513258,0.134659210389753,1.6391827278458022,1.494174467625545,0.8374237003821732
6471_1,6471,2023-08-07T08:12:00Z,32.95491068721502,-23.18643618855751,495.3855485215945,7435.840845941377,0.13127698755937386,0.13408808021443616,1.6106253886359356,1.4580237622988077,0.8334981953076586
6471_1,6471,2023-08-07T09:12:00Z,32.956674777742585,-23.18924978124728,495.5661787461834,7435.529429417888,0.13323490103668437,0.13578087553426582,1.55385219474903,1.4530811453731438,0.8254694122393652
6471_1,6471,2023-08-07T10:12:00Z,32.95873211008407,-23.18843416287954,495.7766966629044,7435.619781512841,0.13247450961968452,0.13496880732345615,1.5324763597739617,1.4246704724347203,0.8223683463299074
6471_1,6471,2023-08-07T11:12:00Z,32.95932330286136,-23.187800231769376,495.8371789689829,7435.68997622328,0.13252540245587055,0.13501329059391762,1.5180787430369926,1.3765038739025528,0.8202553914905556
6471_1,6471,2023-08-07T12:12:00Z,32.95720974979112,-23.190175580595202,495.62095692053924,7435.4269574167065,0.13281081772104547,0.13517709165011868,1.5186174698180763,1.2919086731015679,0.8203348057698356
6471_1,6471,2023-08-07T13:12:00Z,32.9543496659112,-23.19563902824559,495.32845310300826,7434.8220514780305,0.13517700218385117,0.13758843238725468,1.4575938810793976,1.2381816714584417,0.8111643892876501
6471_1,6471,2023-08-07T14:12:00Z,32.947344178492024,-23.197595593183394,494.61163710608855,7434.6052126124405,0.13572194094830753,0.13710895522675326,1.3052569119333592,1.2950861455877625,0.7867183832727509
6471_1,6471,2023-08-07T15:12:00Z,32.94655628501826,-23.19851554617678,494.531047983285,7434.503342091316,0.13543980583111445,0.13733088571859048,1.1563691677053531,1.4474555600617733,0.7606723478232645
6471_1,6471,2023-08-07T16:12:00Z,32.94736143818084,-23.200750894470872,494.61352973543916,7434.255913398073,0.13680471539330538,0.13878565236167714,1.1796794681222775,1.490197391888983,0.7648901663848091
6471_1,6471,2023-08-07T17:12:00Z,32.945858141961686,-23.201820879416207,494.45974246248574,7434.137406846067,0.1339176923175795,0.13617055470027076,1.2154679828311246,1.5228339273412368,0.7712650153638714
6471_1,6471,2023-08-07T18:12:00Z,32.943788807874576,-23.2030366790224,494.2480424936356,7434.002734346969,0.13643640370909974,0.13839166267186667,1.2515789351040778,1.5492763328619523,0.7775730627246463
6471_1,6471,2023-08-07T19:12:00Z,32.94259307885961,-23.20231513982771,494.1256548301712,7434.0825628077855,0.13700740812796694,0.13881861700517706,1.27772846542247,1.5799022246487135,0.7820628629078544
6471_1,6471,2023-08-07T20:12:00Z,32.94444643680733,-23.201016274509005,494.31525067340203,7434.226424197439,0.13585973662223108,0.13770214334345282,1.316931725870006,1.5907460078931133,0.7886707727193909
